학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자,제공기관코드,제공기관명
B000013350,김해가야고등학교,고등학교,1995-02-28,공립,본교,운영,경상남도 김해시 내동 1146-4,경상남도 김해시 경원로 98(내동. 김해가야고등학교),9010000,경상남도교육청,9091000,경상남도김해교육지원청,2013-11-29,2018-08-22,35.23572178,128.8705741,2018-09-10,B090027,한국교육개발원
B000013351,김해삼방고등학교,고등학교,2008-03-01,공립,본교,운영,경상남도 김해시 삼방동 768,경상남도 김해시 신어산길 17(삼방동.삼방고등학교),9010000,경상남도교육청,9091000,경상남도김해교육지원청,2013-11-29,2018-08-22,35.2551658,128.9030273,2018-09-10,B090027,한국교육개발원
B000006071,금암초등학교,초등학교,1941-05-01,공립,본교,운영,전라북도 군산시 서수면 금암리 261,전라북도 군산시 서수면 황등서로 351-8(서수면. 금암초등학교),8320000,전라북도교육청,8341000,전라북도군산교육지원청,2013-11-29,2018-08-22,36.00549296,126.9073503,2018-09-10,B090027,한국교육개발원
B000024415,대구새론초등학교,초등학교,2014-03-01,공립,본교,운영,대구광역시 동구 각산동 1059,대구광역시 동구 과학로 13길 5 (각산동),7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2013-11-29,2018-08-22,35.8847202,128.7171456,2018-09-10,B090027,한국교육개발원
B000012209,대구중앙고등학교,고등학교,1952-06-20,사립,본교,운영,대구광역시 수성구 수성동4가 1145-1,대구광역시 수성구 신천동로 496. 대구중앙고등학교 (수성동4가),7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2013-11-29,2018-08-22,35.86737668,128.6166802,2018-09-10,B090027,한국교육개발원
B000024092,기성초등학교길헌분교장,초등학교,1964-10-01,공립,분교,운영,대전광역시 서구 평촌동 297,대전광역시 서구 당고개길 48(평촌동),7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2018-08-22,36.24142636,127.3158017,2018-09-10,B090027,한국교육개발원
B000011381,대양전자통신고등학교,고등학교,1954-05-23,사립,본교,운영,부산광역시 남구 문현동 303-3,부산광역시 남구 지게골로 128-27. 대양전자통신고등학교 (문현동),7150000,부산광역시교육청,7181000,부산광역시남부교육지원청,2013-11-29,2018-08-22,35.1328676,129.073831,2018-09-10,B090027,한국교육개발원
B000011389,대광발명과학고등학교,고등학교,1980-03-01,사립,본교,운영,부산광역시 사하구 당리동 286-1,부산광역시 사하구 동매로 135대광발명과학고등학교 (당리동),7150000,부산광역시교육청,7171000,부산광역시서부교육지원청,2013-11-29,2018-08-22,35.10145384,128.9726277,2018-09-10,B090027,한국교육개발원
B000011390,금정전자공업고등학교,고등학교,1973-01-12,사립,본교,운영,부산광역시 금정구 서동 76,부산광역시 금정구 서금로 75 (서동.금정전자공업고등학교),7150000,부산광역시교육청,7191000,부산광역시동래교육지원청,2013-11-29,2018-08-22,35.22160446,129.1079707,2018-09-10,B090027,한국교육개발원
B000012461,늘푸른고등학교,고등학교,2004-03-01,공립,본교,운영,경기도 성남시 분당구 정자동 6-3,경기도 성남시 분당구 성남대로 407번길 26(정자동),7530000,경기도교육청,7551000,경기도성남교육지원청,2013-11-29,2018-08-22,37.37309448,127.1049217,2018-09-10,B090027,한국교육개발원
B000003900,능길초등학교,초등학교,1998-05-01,공립,본교,운영,경기도 안산시 단원구 신길동 1417-22,경기도 안산시 단원구 신길중앙로3길 8(신길동. 능길초등학교),7530000,경기도교육청,7611000,경기도안산교육지원청,2013-11-29,2018-08-22,37.33583434,126.7640991,2018-09-10,B090027,한국교육개발원
B000002803,대구성동초등학교,초등학교,1980-12-01,공립,본교,운영,대구광역시 수성구 황금동 373,대구광역시 수성구 청수로45길 27. 성동초등학교 (황금동),7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2013-11-29,2018-08-22,35.84171261,128.6325035,2018-09-10,B090027,한국교육개발원
B000002804,대구황금초등학교,초등학교,1980-04-10,공립,본교,운영,대구광역시 수성구 황금동 820,대구광역시 수성구 들안로 32길 22 (황금동. 황금초등학교),7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2013-11-29,2018-08-22,35.84380623,128.6184533,2018-09-10,B090027,한국교육개발원
B000002805,대구삼육초등학교,초등학교,1952-05-05,사립,본교,운영,대구광역시 수성구 중동 410-1,대구광역시 수성구 청수로 22-23(중동.삼육초등학교),7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2013-11-29,2018-08-22,35.8399465,128.6106654,2018-09-10,B090027,한국교육개발원
B000002806,대구달성초등학교,초등학교,1918-05-20,공립,본교,운영,대구광역시 서구 원대동1가 12,대구광역시 서구 고성로 127 (원대동1가. 달성초등학교),7240000,대구광역시교육청,7261000,대구광역시서부교육지원청,2013-11-29,2018-08-22,35.88264184,128.5793597,2018-09-10,B090027,한국교육개발원
B000003726,금상초등학교,초등학교,1996-02-28,공립,본교,운영,경기도 성남시 중원구 금광동 1645,경기도 성남시 중원구 금상로 97. 금광1동 1645번지 (금광동),7530000,경기도교육청,7551000,경기도성남교육지원청,2013-11-29,2018-08-22,37.44317666,127.1661658,2018-09-10,B090027,한국교육개발원
B000003729,대원초등학교,초등학교,1971-09-01,공립,본교,운영,경기도 성남시 중원구 상대원동 4251,경기도 성남시 중원구 희망로 343번길. 24 (상대원동),7530000,경기도교육청,7551000,경기도성남교육지원청,2013-11-29,2018-08-22,37.43664957,127.1555256,2018-09-10,B090027,한국교육개발원
B000013352,김해영운고등학교,고등학교,2006-03-01,공립,본교,운영,경상남도 김해시 삼방동 755,경상남도 김해시 인제로284번길 33. 김해영운고등학교 (삼방동),9010000,경상남도교육청,9091000,경상남도김해교육지원청,2013-11-29,2018-08-22,35.25422552,128.9057183,2018-09-10,B090027,한국교육개발원
B000013353,김해경원고등학교,고등학교,1998-03-01,공립,본교,운영,경상남도 김해시 외동 1249-1,경상남도 김해시 우암로 18(외동. 김해경원고등학교),9010000,경상남도교육청,9091000,경상남도김해교육지원청,2013-11-29,2018-08-22,35.23220184,128.8609959,2018-09-10,B090027,한국교육개발원
B000013354,김해중앙여자고등학교,고등학교,1996-03-01,사립,본교,운영,경상남도 김해시 동상동 715-2,경상남도 김해시 분성로 376번길 21-22. 김해중앙여자고등학교 (동상동),9010000,경상남도교육청,9091000,경상남도김해교육지원청,2013-11-29,2018-08-22,35.23316584,128.8879969,2018-09-10,B090027,한국교육개발원
B000013356,김해대청고등학교,고등학교,2003-03-06,공립,본교,운영,경상남도 김해시 대청동 320-4,경상남도 김해시 번화1로 7. 김해대청고등학교 (대청동),9010000,경상남도교육청,9091000,경상남도김해교육지원청,2013-11-29,2018-08-22,35.18784143,128.8003501,2018-09-10,B090027,한국교육개발원
B000013357,김해삼문고등학교,고등학교,2004-03-01,공립,본교,운영,경상남도 김해시 삼문동 67-6,경상남도 김해시 번화1로 127 (삼문동.김해삼문고등학교),9010000,경상남도교육청,9091000,경상남도김해교육지원청,2013-11-29,2018-08-22,35.19841327,128.7967846,2018-09-10,B090027,한국교육개발원
B000013359,김해율하고등학교,고등학교,2011-03-01,공립,본교,운영,경상남도 김해시 율하동 1292,경상남도 김해시 율하1로 21 (율하동),9010000,경상남도교육청,9091000,경상남도김해교육지원청,2013-11-29,2018-08-22,35.17410353,128.8074979,2018-09-10,B090027,한국교육개발원
B000013190,김천여자고등학교,고등학교,1935-04-23,공립,본교,운영,경상북도 김천시 모암동 100-1,경상북도 김천시 모암사랑10길 9. 김천여자고등학교 (모암동),8750000,경상북도교육청,8781000,경상북도김천교육지원청,2013-11-29,2018-08-22,36.12674885,128.1224685,2018-09-10,B090027,한국교육개발원
B000023821,대구가톨릭대학교사범대학부속무학중학교,중학교,1966-03-01,사립,본교,운영,경상북도 경산시 하양읍 도리리 76,경상북도 경산시 하양읍 금송로 71-11 무학중학교 (하양읍),8750000,경상북도교육청,8851000,경상북도경산교육지원청,2013-11-29,2018-08-22,35.91966554,128.8168367,2018-09-10,B090027,한국교육개발원
B000010489,나주중학교,중학교,1946-09-15,공립,본교,운영,전라남도 나주시 죽림동 109,전라남도 나주시 남산길 10(죽림동),8490000,전라남도교육청,8531000,전라남도나주교육지원청,2013-11-29,2018-08-22,35.03049649,126.7221918,2018-09-10,B090027,한국교육개발원
B000010490,금성중학교,중학교,1967-12-26,사립,본교,운영,전라남도 나주시 대호동 899-1,전라남도 나주시 건재로 41(경현동),8490000,전라남도교육청,8531000,전라남도나주교육지원청,2013-11-29,2018-08-22,35.03825369,126.7124487,2018-09-10,B090027,한국교육개발원
B000010492,남평중학교,중학교,1967-03-03,공립,본교,운영,전라남도 나주시 남평읍 동사리 165,전라남도 나주시 남평읍 남평3로 40. 남평중학교 (남평읍),8490000,전라남도교육청,8531000,전라남도나주교육지원청,2013-11-29,2018-08-22,35.044653,126.8469305,2018-09-10,B090027,한국교육개발원
B000010493,노안중학교,중학교,1984-03-26,공립,본교,운영,전라남도 나주시 노안면 금동리 59-8,전라남도 나주시 노안면 노안로 373 (노안면),8490000,전라남도교육청,8531000,전라남도나주교육지원청,2013-11-29,2018-08-22,35.07318724,126.7343555,2018-09-10,B090027,한국교육개발원
B000022947,기민중학교,중학교,1949-10-01,사립,본교,운영,충청남도 논산시 관촉동 320-1,충청남도 논산시 관촉로 113-19 (지산동.기민중학교),8140000,충청남도교육청,8222000,충청남도논산계룡교육지원청,2013-11-29,2018-08-22,36.19595248,127.1078291,2018-09-10,B090027,한국교육개발원
B000022954,노성중학교,중학교,1964-03-31,공립,본교,운영,충청남도 논산시 노성면 교촌리 62,충청남도 논산시 노성면 노성로 602-5(노성면),8140000,충청남도교육청,8222000,충청남도논산계룡교육지원청,2013-11-29,2018-08-22,36.27715033,127.1337801,2018-09-10,B090027,한국교육개발원
B000022955,논산대건고등학교,고등학교,1946-04-05,사립,본교,운영,충청남도 논산시 등화동 5,충청남도 논산시 논산대로 119(등화동),8140000,충청남도교육청,8222000,충청남도논산계룡교육지원청,2013-11-29,2018-08-22,36.18351476,127.0773601,2018-09-10,B090027,한국교육개발원
B000022956,논산대건중학교,중학교,1946-04-05,사립,본교,운영,충청남도 논산시 등화동 5,충청남도 논산시 논산대로 119(등화동),8140000,충청남도교육청,8222000,충청남도논산계룡교육지원청,2013-11-29,2018-08-22,36.1837198,127.0774355,2018-09-10,B090027,한국교육개발원
B000002746,대구반야월초등학교,초등학교,1929-09-01,공립,본교,운영,대구광역시 동구 서호동 25-1,대구광역시 동구 안심로 49길 70 (서호동),7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2013-11-29,2018-08-22,35.86927305,128.711225,2018-09-10,B090027,한국교육개발원
B000002747,대구송정초등학교,초등학교,1948-12-05,공립,본교,운영,대구광역시 동구 괴전동 169,대구광역시 동구 안심로 90길 9. 대구송정초등학교 (괴전동),7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2013-11-29,2018-08-22,35.87049976,128.7337374,2018-09-10,B090027,한국교육개발원
B000002748,대구공산초등학교,초등학교,1923-10-02,공립,본교,운영,대구광역시 동구 백안동 649,대구광역시 동구 팔공로 197길 35 (백안동. 대구공산초등학교),7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2013-11-29,2018-08-22,35.95679999,128.6895975,2018-09-10,B090027,한국교육개발원
B000010495,나주봉황중학교,중학교,1971-03-11,공립,본교,운영,전라남도 나주시 봉황면 죽석리 677,전라남도 나주시 봉황면 봉황로 682 (봉황면.나주봉황중학교),8490000,전라남도교육청,8531000,전라남도나주교육지원청,2013-11-29,2018-08-22,34.95462468,126.7773386,2018-09-10,B090027,한국교육개발원
B000010496,나주공산중학교,중학교,1960-04-28,공립,본교,운영,전라남도 나주시 공산면 금곡리 844,전라남도 나주시 공산면 공산로 110 (공산면. 공산중학교),8490000,전라남도교육청,8531000,전라남도나주교육지원청,2013-11-29,2018-08-22,34.94257548,126.610335,2018-09-10,B090027,한국교육개발원
B000010497,나주동강중학교,중학교,1971-03-11,공립,본교,운영,전라남도 나주시 동강면 인동리 759-2,전라남도 나주시 동강면 인동길 25-28. 나주동강중학교 (동강면. 동강중학교),8490000,전라남도교육청,8531000,전라남도나주교육지원청,2013-11-29,2018-08-22,34.93906181,126.559516,2018-09-10,B090027,한국교육개발원
B000010498,나주반남중학교,중학교,1974-03-08,공립,본교,운영,전라남도 나주시 반남면 흥덕리 22-15,전라남도 나주시 반남면 석천로 20-15 (반남면),8490000,전라남도교육청,8531000,전라남도나주교육지원청,2013-11-29,2018-08-22,34.90143439,126.6520016,2018-09-10,B090027,한국교육개발원
